05:12:22.388 Serial                    [017] SendMessage Nr0413 - Reply: 16:56:20
05:12:22.388 Serial                    [017] SendMessage Nr0413 - Releasing lock
05:12:22.388 Serial                    [017] SendMessage Nr0413 < Released lock
05:12:22.388 Scope                     [017] RightAscension Get => 16.939
05:12:22.388 Scope                     [017] Declination Get
05:12:22.388 Serial                    [017] SendMessage Nr0414 > (:GD#,#) - awaiting lock
05:12:22.388 Serial                    [017] SendMessage Nr0414 - acquired lock
05:12:22.388 Serial                    [017] SendMessage Nr0414 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:22.398 Serial                    [017] SendMessage Nr0414 - Reply: +90*00'00
05:12:22.398 Serial                    [017] SendMessage Nr0414 - Releasing lock
05:12:22.398 Serial                    [017] SendMessage Nr0414 < Released lock
05:12:22.398 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:22.582 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:22.582 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:22.582 Serial                    [004] SendMessage Nr0415 > (:GX#,#) - awaiting lock
05:12:22.583 Serial                    [004] SendMessage Nr0415 - acquired lock
05:12:22.583 Serial                    [004] SendMessage Nr0415 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:22.610 Serial                    [004] SendMessage Nr0415 - Reply: Tracking,--T---,0,0,5086,165620,+900000,,
05:12:22.610 Serial                    [004] SendMessage Nr0415 - Releasing lock
05:12:22.610 Serial                    [004] SendMessage Nr0415 < Released lock
05:12:22.610 Scope                     [004] Action < result: Tracking,--T---,0,0,5086,165620,+900000,,
05:12:22.610 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:22.610 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:22.610 Serial                    [004] SendMessage Nr0416 > (:XGL#,#) - awaiting lock
05:12:22.610 Serial                    [004] SendMessage Nr0416 - acquired lock
05:12:22.610 Serial                    [004] SendMessage Nr0416 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:22.620 Serial                    [004] SendMessage Nr0416 - Reply: 165727
05:12:22.620 Serial                    [004] SendMessage Nr0416 - Releasing lock
05:12:22.620 Serial                    [004] SendMessage Nr0416 < Released lock
05:12:22.620 Scope                     [004] Action < result: 165727
05:12:23.393 Scope                     [017] RightAscension Get
05:12:23.393 Serial                    [017] SendMessage Nr0417 > (:GR#,#) - awaiting lock
05:12:23.393 Serial                    [017] SendMessage Nr0417 - acquired lock
05:12:23.393 Serial                    [017] SendMessage Nr0417 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:23.403 Serial                    [017] SendMessage Nr0417 - Reply: 16:56:20
05:12:23.403 Serial                    [017] SendMessage Nr0417 - Releasing lock
05:12:23.403 Serial                    [017] SendMessage Nr0417 < Released lock
05:12:23.403 Scope                     [017] RightAscension Get => 16.939
05:12:23.404 Scope                     [017] Declination Get
05:12:23.404 Serial                    [017] SendMessage Nr0418 > (:GD#,#) - awaiting lock
05:12:23.404 Serial                    [017] SendMessage Nr0418 - acquired lock
05:12:23.404 Serial                    [017] SendMessage Nr0418 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:23.412 Serial                    [017] SendMessage Nr0418 - Reply: +90*00'00
05:12:23.414 Serial                    [017] SendMessage Nr0418 - Releasing lock
05:12:23.414 Serial                    [017] SendMessage Nr0418 < Released lock
05:12:23.414 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:23.623 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:23.623 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:23.623 Serial                    [004] SendMessage Nr0419 > (:GX#,#) - awaiting lock
05:12:23.623 Serial                    [004] SendMessage Nr0419 - acquired lock
05:12:23.623 Serial                    [004] SendMessage Nr0419 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:23.651 Serial                    [004] SendMessage Nr0419 - Reply: Tracking,--T---,0,0,5130,165620,+900000,,
05:12:23.651 Serial                    [004] SendMessage Nr0419 - Releasing lock
05:12:23.651 Serial                    [004] SendMessage Nr0419 < Released lock
05:12:23.651 Scope                     [004] Action < result: Tracking,--T---,0,0,5130,165620,+900000,,
05:12:23.651 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:23.651 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:23.651 Serial                    [004] SendMessage Nr0420 > (:XGL#,#) - awaiting lock
05:12:23.651 Serial                    [004] SendMessage Nr0420 - acquired lock
05:12:23.651 Serial                    [004] SendMessage Nr0420 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:23.661 Serial                    [004] SendMessage Nr0420 - Reply: 165728
05:12:23.661 Serial                    [004] SendMessage Nr0420 - Releasing lock
05:12:23.661 Serial                    [004] SendMessage Nr0420 < Released lock
05:12:23.661 Scope                     [004] Action < result: 165728
05:12:24.411 Scope                     [017] RightAscension Get
05:12:24.411 Serial                    [017] SendMessage Nr0421 > (:GR#,#) - awaiting lock
05:12:24.411 Serial                    [017] SendMessage Nr0421 - acquired lock
05:12:24.411 Serial                    [017] SendMessage Nr0421 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:24.420 Serial                    [017] SendMessage Nr0421 - Reply: 16:56:20
05:12:24.420 Serial                    [017] SendMessage Nr0421 - Releasing lock
05:12:24.420 Serial                    [017] SendMessage Nr0421 < Released lock
05:12:24.420 Scope                     [017] RightAscension Get => 16.939
05:12:24.420 Scope                     [017] Declination Get
05:12:24.420 Serial                    [017] SendMessage Nr0422 > (:GD#,#) - awaiting lock
05:12:24.420 Serial                    [017] SendMessage Nr0422 - acquired lock
05:12:24.420 Serial                    [017] SendMessage Nr0422 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:24.430 Serial                    [017] SendMessage Nr0422 - Reply: +90*00'00
05:12:24.430 Serial                    [017] SendMessage Nr0422 - Releasing lock
05:12:24.430 Serial                    [017] SendMessage Nr0422 < Released lock
05:12:24.430 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:24.668 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:24.668 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:24.668 Serial                    [004] SendMessage Nr0423 > (:GX#,#) - awaiting lock
05:12:24.668 Serial                    [004] SendMessage Nr0423 - acquired lock
05:12:24.668 Serial                    [004] SendMessage Nr0423 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:24.696 Serial                    [004] SendMessage Nr0423 - Reply: Tracking,--T---,0,0,5174,165620,+900000,,
05:12:24.696 Serial                    [004] SendMessage Nr0423 - Releasing lock
05:12:24.696 Serial                    [004] SendMessage Nr0423 < Released lock
05:12:24.696 Scope                     [004] Action < result: Tracking,--T---,0,0,5174,165620,+900000,,
05:12:24.696 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:24.696 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:24.696 Serial                    [004] SendMessage Nr0424 > (:XGL#,#) - awaiting lock
05:12:24.696 Serial                    [004] SendMessage Nr0424 - acquired lock
05:12:24.696 Serial                    [004] SendMessage Nr0424 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:24.706 Serial                    [004] SendMessage Nr0424 - Reply: 165729
05:12:24.706 Serial                    [004] SendMessage Nr0424 - Releasing lock
05:12:24.706 Serial                    [004] SendMessage Nr0424 < Released lock
05:12:24.706 Scope                     [004] Action < result: 165729
05:12:25.417 Scope                     [017] RightAscension Get
05:12:25.417 Serial                    [017] SendMessage Nr0425 > (:GR#,#) - awaiting lock
05:12:25.417 Serial                    [017] SendMessage Nr0425 - acquired lock
05:12:25.417 Serial                    [017] SendMessage Nr0425 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:25.427 Serial                    [017] SendMessage Nr0425 - Reply: 16:56:20
05:12:25.427 Serial                    [017] SendMessage Nr0425 - Releasing lock
05:12:25.427 Serial                    [017] SendMessage Nr0425 < Released lock
05:12:25.427 Scope                     [017] RightAscension Get => 16.939
05:12:25.427 Scope                     [017] Declination Get
05:12:25.427 Serial                    [017] SendMessage Nr0426 > (:GD#,#) - awaiting lock
05:12:25.427 Serial                    [017] SendMessage Nr0426 - acquired lock
05:12:25.427 Serial                    [017] SendMessage Nr0426 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:25.436 Serial                    [017] SendMessage Nr0426 - Reply: +90*00'00
05:12:25.436 Serial                    [017] SendMessage Nr0426 - Releasing lock
05:12:25.436 Serial                    [017] SendMessage Nr0426 < Released lock
05:12:25.436 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:25.713 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:25.713 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:25.713 Serial                    [004] SendMessage Nr0427 > (:GX#,#) - awaiting lock
05:12:25.713 Serial                    [004] SendMessage Nr0427 - acquired lock
05:12:25.713 Serial                    [004] SendMessage Nr0427 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:25.742 Serial                    [004] SendMessage Nr0427 - Reply: Tracking,--T---,0,0,5218,165620,+900000,,
05:12:25.742 Serial                    [004] SendMessage Nr0427 - Releasing lock
05:12:25.742 Serial                    [004] SendMessage Nr0427 < Released lock
05:12:25.742 Scope                     [004] Action < result: Tracking,--T---,0,0,5218,165620,+900000,,
05:12:25.742 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:25.742 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:25.742 Serial                    [004] SendMessage Nr0428 > (:XGL#,#) - awaiting lock
05:12:25.742 Serial                    [004] SendMessage Nr0428 - acquired lock
05:12:25.742 Serial                    [004] SendMessage Nr0428 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:25.751 Serial                    [004] SendMessage Nr0428 - Reply: 165730
05:12:25.751 Serial                    [004] SendMessage Nr0428 - Releasing lock
05:12:25.751 Serial                    [004] SendMessage Nr0428 < Released lock
05:12:25.751 Scope                     [004] Action < result: 165730
05:12:26.423 Scope                     [017] RightAscension Get
05:12:26.423 Serial                    [017] SendMessage Nr0429 > (:GR#,#) - awaiting lock
05:12:26.423 Serial                    [017] SendMessage Nr0429 - acquired lock
05:12:26.423 Serial                    [017] SendMessage Nr0429 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:26.433 Serial                    [017] SendMessage Nr0429 - Reply: 16:56:20
05:12:26.433 Serial                    [017] SendMessage Nr0429 - Releasing lock
05:12:26.433 Serial                    [017] SendMessage Nr0429 < Released lock
05:12:26.433 Scope                     [017] RightAscension Get => 16.939
05:12:26.434 Scope                     [017] Declination Get
05:12:26.434 Serial                    [017] SendMessage Nr0430 > (:GD#,#) - awaiting lock
05:12:26.434 Serial                    [017] SendMessage Nr0430 - acquired lock
05:12:26.434 Serial                    [017] SendMessage Nr0430 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:26.443 Serial                    [017] SendMessage Nr0430 - Reply: +90*00'00
05:12:26.443 Serial                    [017] SendMessage Nr0430 - Releasing lock
05:12:26.443 Serial                    [017] SendMessage Nr0430 < Released lock
05:12:26.443 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:26.760 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:26.760 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:26.760 Serial                    [004] SendMessage Nr0431 > (:GX#,#) - awaiting lock
05:12:26.760 Serial                    [004] SendMessage Nr0431 - acquired lock
05:12:26.760 Serial                    [004] SendMessage Nr0431 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:26.789 Serial                    [004] SendMessage Nr0431 - Reply: Tracking,--T---,0,0,5262,165620,+900000,,
05:12:26.789 Serial                    [004] SendMessage Nr0431 - Releasing lock
05:12:26.789 Serial                    [004] SendMessage Nr0431 < Released lock
05:12:26.789 Scope                     [004] Action < result: Tracking,--T---,0,0,5262,165620,+900000,,
05:12:26.789 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:26.789 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:26.789 Serial                    [004] SendMessage Nr0432 > (:XGL#,#) - awaiting lock
05:12:26.789 Serial                    [004] SendMessage Nr0432 - acquired lock
05:12:26.789 Serial                    [004] SendMessage Nr0432 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:26.797 Serial                    [004] SendMessage Nr0432 - Reply: 165731
05:12:26.797 Serial                    [004] SendMessage Nr0432 - Releasing lock
05:12:26.797 Serial                    [004] SendMessage Nr0432 < Released lock
05:12:26.797 Scope                     [004] Action < result: 165731
05:12:27.431 Scope                     [017] RightAscension Get
05:12:27.431 Serial                    [017] SendMessage Nr0433 > (:GR#,#) - awaiting lock
05:12:27.431 Serial                    [017] SendMessage Nr0433 - acquired lock
05:12:27.431 Serial                    [017] SendMessage Nr0433 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:27.440 Serial                    [017] SendMessage Nr0433 - Reply: 16:56:20
05:12:27.440 Serial                    [017] SendMessage Nr0433 - Releasing lock
05:12:27.440 Serial                    [017] SendMessage Nr0433 < Released lock
05:12:27.440 Scope                     [017] RightAscension Get => 16.939
05:12:27.441 Scope                     [017] Declination Get
05:12:27.441 Serial                    [017] SendMessage Nr0434 > (:GD#,#) - awaiting lock
05:12:27.441 Serial                    [017] SendMessage Nr0434 - acquired lock
05:12:27.441 Serial                    [017] SendMessage Nr0434 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:27.451 Serial                    [017] SendMessage Nr0434 - Reply: +90*00'00
05:12:27.451 Serial                    [017] SendMessage Nr0434 - Releasing lock
05:12:27.451 Serial                    [017] SendMessage Nr0434 < Released lock
05:12:27.451 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:27.801 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:27.801 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:27.801 Serial                    [004] SendMessage Nr0435 > (:GX#,#) - awaiting lock
05:12:27.801 Serial                    [004] SendMessage Nr0435 - acquired lock
05:12:27.801 Serial                    [004] SendMessage Nr0435 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:27.829 Serial                    [004] SendMessage Nr0435 - Reply: Tracking,--T---,0,0,5306,165620,+900000,,
05:12:27.829 Serial                    [004] SendMessage Nr0435 - Releasing lock
05:12:27.829 Serial                    [004] SendMessage Nr0435 < Released lock
05:12:27.829 Scope                     [004] Action < result: Tracking,--T---,0,0,5306,165620,+900000,,
05:12:27.829 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:27.829 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:27.829 Serial                    [004] SendMessage Nr0436 > (:XGL#,#) - awaiting lock
05:12:27.829 Serial                    [004] SendMessage Nr0436 - acquired lock
05:12:27.829 Serial                    [004] SendMessage Nr0436 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:27.838 Serial                    [004] SendMessage Nr0436 - Reply: 165732
05:12:27.838 Serial                    [004] SendMessage Nr0436 - Releasing lock
05:12:27.838 Serial                    [004] SendMessage Nr0436 < Released lock
05:12:27.838 Scope                     [004] Action < result: 165732
05:12:28.443 Scope                     [017] RightAscension Get
05:12:28.443 Serial                    [017] SendMessage Nr0437 > (:GR#,#) - awaiting lock
05:12:28.443 Serial                    [017] SendMessage Nr0437 - acquired lock
05:12:28.443 Serial                    [017] SendMessage Nr0437 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:28.453 Serial                    [017] SendMessage Nr0437 - Reply: 16:56:20
05:12:28.453 Serial                    [017] SendMessage Nr0437 - Releasing lock
05:12:28.453 Serial                    [017] SendMessage Nr0437 < Released lock
05:12:28.453 Scope                     [017] RightAscension Get => 16.939
05:12:28.453 Scope                     [017] Declination Get
05:12:28.453 Serial                    [017] SendMessage Nr0438 > (:GD#,#) - awaiting lock
05:12:28.453 Serial                    [017] SendMessage Nr0438 - acquired lock
05:12:28.453 Serial                    [017] SendMessage Nr0438 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:28.463 Serial                    [017] SendMessage Nr0438 - Reply: +90*00'00
05:12:28.463 Serial                    [017] SendMessage Nr0438 - Releasing lock
05:12:28.463 Serial                    [017] SendMessage Nr0438 < Released lock
05:12:28.463 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:28.847 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:28.847 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:28.847 Serial                    [004] SendMessage Nr0439 > (:GX#,#) - awaiting lock
05:12:28.847 Serial                    [004] SendMessage Nr0439 - acquired lock
05:12:28.847 Serial                    [004] SendMessage Nr0439 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:28.875 Serial                    [004] SendMessage Nr0439 - Reply: Tracking,--T---,0,0,5350,165620,+900000,,
05:12:28.875 Serial                    [004] SendMessage Nr0439 - Releasing lock
05:12:28.875 Serial                    [004] SendMessage Nr0439 < Released lock
05:12:28.875 Scope                     [004] Action < result: Tracking,--T---,0,0,5350,165620,+900000,,
05:12:28.875 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:28.875 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:28.875 Serial                    [004] SendMessage Nr0440 > (:XGL#,#) - awaiting lock
05:12:28.876 Serial                    [004] SendMessage Nr0440 - acquired lock
05:12:28.876 Serial                    [004] SendMessage Nr0440 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:28.885 Serial                    [004] SendMessage Nr0440 - Reply: 165733
05:12:28.885 Serial                    [004] SendMessage Nr0440 - Releasing lock
05:12:28.885 Serial                    [004] SendMessage Nr0440 < Released lock
05:12:28.885 Scope                     [004] Action < result: 165733
05:12:29.450 Scope                     [017] RightAscension Get
05:12:29.450 Serial                    [017] SendMessage Nr0441 > (:GR#,#) - awaiting lock
05:12:29.450 Serial                    [017] SendMessage Nr0441 - acquired lock
05:12:29.450 Serial                    [017] SendMessage Nr0441 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:29.459 Serial                    [017] SendMessage Nr0441 - Reply: 16:56:20
05:12:29.459 Serial                    [017] SendMessage Nr0441 - Releasing lock
05:12:29.459 Serial                    [017] SendMessage Nr0441 < Released lock
05:12:29.459 Scope                     [017] RightAscension Get => 16.939
05:12:29.460 Scope                     [017] Declination Get
05:12:29.460 Serial                    [017] SendMessage Nr0442 > (:GD#,#) - awaiting lock
05:12:29.460 Serial                    [017] SendMessage Nr0442 - acquired lock
05:12:29.460 Serial                    [017] SendMessage Nr0442 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:29.469 Serial                    [017] SendMessage Nr0442 - Reply: +90*00'00
05:12:29.469 Serial                    [017] SendMessage Nr0442 - Releasing lock
05:12:29.469 Serial                    [017] SendMessage Nr0442 < Released lock
05:12:29.469 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:29.881 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:29.881 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:29.881 Serial                    [004] SendMessage Nr0443 > (:GX#,#) - awaiting lock
05:12:29.881 Serial                    [004] SendMessage Nr0443 - acquired lock
05:12:29.881 Serial                    [004] SendMessage Nr0443 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:29.909 Serial                    [004] SendMessage Nr0443 - Reply: Tracking,--T---,0,0,5393,165620,+900000,,
05:12:29.909 Serial                    [004] SendMessage Nr0443 - Releasing lock
05:12:29.909 Serial                    [004] SendMessage Nr0443 < Released lock
05:12:29.909 Scope                     [004] Action < result: Tracking,--T---,0,0,5393,165620,+900000,,
05:12:29.909 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:29.909 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:29.909 Serial                    [004] SendMessage Nr0444 > (:XGL#,#) - awaiting lock
05:12:29.909 Serial                    [004] SendMessage Nr0444 - acquired lock
05:12:29.909 Serial                    [004] SendMessage Nr0444 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:29.918 Serial                    [004] SendMessage Nr0444 - Reply: 165734
05:12:29.918 Serial                    [004] SendMessage Nr0444 - Releasing lock
05:12:29.918 Serial                    [004] SendMessage Nr0444 < Released lock
05:12:29.918 Scope                     [004] Action < result: 165734
05:12:30.459 Scope                     [017] RightAscension Get
05:12:30.459 Serial                    [017] SendMessage Nr0445 > (:GR#,#) - awaiting lock
05:12:30.459 Serial                    [017] SendMessage Nr0445 - acquired lock
05:12:30.459 Serial                    [017] SendMessage Nr0445 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:30.468 Serial                    [017] SendMessage Nr0445 - Reply: 16:56:20
05:12:30.468 Serial                    [017] SendMessage Nr0445 - Releasing lock
05:12:30.468 Serial                    [017] SendMessage Nr0445 < Released lock
05:12:30.468 Scope                     [017] RightAscension Get => 16.939
05:12:30.469 Scope                     [017] Declination Get
05:12:30.469 Serial                    [017] SendMessage Nr0446 > (:GD#,#) - awaiting lock
05:12:30.469 Serial                    [017] SendMessage Nr0446 - acquired lock
05:12:30.469 Serial                    [017] SendMessage Nr0446 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:30.478 Serial                    [017] SendMessage Nr0446 - Reply: +90*00'00
05:12:30.478 Serial                    [017] SendMessage Nr0446 - Releasing lock
05:12:30.478 Serial                    [017] SendMessage Nr0446 < Released lock
05:12:30.478 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:30.926 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:30.926 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:30.926 Serial                    [004] SendMessage Nr0447 > (:GX#,#) - awaiting lock
05:12:30.926 Serial                    [004] SendMessage Nr0447 - acquired lock
05:12:30.926 Serial                    [004] SendMessage Nr0447 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:30.953 Serial                    [004] SendMessage Nr0447 - Reply: Tracking,--T---,0,0,5437,165620,+900000,,
05:12:30.953 Serial                    [004] SendMessage Nr0447 - Releasing lock
05:12:30.953 Serial                    [004] SendMessage Nr0447 < Released lock
05:12:30.953 Scope                     [004] Action < result: Tracking,--T---,0,0,5437,165620,+900000,,
05:12:30.954 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:30.954 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:30.954 Serial                    [004] SendMessage Nr0448 > (:XGL#,#) - awaiting lock
05:12:30.954 Serial                    [004] SendMessage Nr0448 - acquired lock
05:12:30.954 Serial                    [004] SendMessage Nr0448 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:30.963 Serial                    [004] SendMessage Nr0448 - Reply: 165735
05:12:30.963 Serial                    [004] SendMessage Nr0448 - Releasing lock
05:12:30.963 Serial                    [004] SendMessage Nr0448 < Released lock
05:12:30.963 Scope                     [004] Action < result: 165735
05:12:31.464 Scope                     [017] RightAscension Get
05:12:31.464 Serial                    [017] SendMessage Nr0449 > (:GR#,#) - awaiting lock
05:12:31.464 Serial                    [017] SendMessage Nr0449 - acquired lock
05:12:31.464 Serial                    [017] SendMessage Nr0449 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:31.474 Serial                    [017] SendMessage Nr0449 - Reply: 16:56:20
05:12:31.474 Serial                    [017] SendMessage Nr0449 - Releasing lock
05:12:31.474 Serial                    [017] SendMessage Nr0449 < Released lock
05:12:31.474 Scope                     [017] RightAscension Get => 16.939
05:12:31.474 Scope                     [017] Declination Get
05:12:31.474 Serial                    [017] SendMessage Nr0450 > (:GD#,#) - awaiting lock
05:12:31.474 Serial                    [017] SendMessage Nr0450 - acquired lock
05:12:31.474 Serial                    [017] SendMessage Nr0450 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:31.484 Serial                    [017] SendMessage Nr0450 - Reply: +90*00'00
05:12:31.484 Serial                    [017] SendMessage Nr0450 - Releasing lock
05:12:31.484 Serial                    [017] SendMessage Nr0450 < Released lock
05:12:31.484 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:31.966 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:31.966 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:31.966 Serial                    [004] SendMessage Nr0451 > (:GX#,#) - awaiting lock
05:12:31.966 Serial                    [004] SendMessage Nr0451 - acquired lock
05:12:31.966 Serial                    [004] SendMessage Nr0451 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:31.994 Serial                    [004] SendMessage Nr0451 - Reply: Tracking,--T---,0,0,5481,165620,+900000,,
05:12:31.994 Serial                    [004] SendMessage Nr0451 - Releasing lock
05:12:31.994 Serial                    [004] SendMessage Nr0451 < Released lock
05:12:31.995 Scope                     [004] Action < result: Tracking,--T---,0,0,5481,165620,+900000,,
05:12:31.995 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:31.995 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:31.995 Serial                    [004] SendMessage Nr0452 > (:XGL#,#) - awaiting lock
05:12:31.995 Serial                    [004] SendMessage Nr0452 - acquired lock
05:12:31.995 Serial                    [004] SendMessage Nr0452 - Sending command, expecting HashTerminated reply for ':XGL#'
05:12:32.004 Serial                    [004] SendMessage Nr0452 - Reply: 165736
05:12:32.004 Serial                    [004] SendMessage Nr0452 - Releasing lock
05:12:32.004 Serial                    [004] SendMessage Nr0452 < Released lock
05:12:32.004 Scope                     [004] Action < result: 165736
05:12:32.464 Scope                     [017] RightAscension Get
05:12:32.464 Serial                    [017] SendMessage Nr0453 > (:GR#,#) - awaiting lock
05:12:32.464 Serial                    [017] SendMessage Nr0453 - acquired lock
05:12:32.464 Serial                    [017] SendMessage Nr0453 - Sending command, expecting HashTerminated reply for ':GR#'
05:12:32.473 Serial                    [017] SendMessage Nr0453 - Reply: 16:56:20
05:12:32.473 Serial                    [017] SendMessage Nr0453 - Releasing lock
05:12:32.473 Serial                    [017] SendMessage Nr0453 < Released lock
05:12:32.474 Scope                     [017] RightAscension Get => 16.939
05:12:32.474 Scope                     [017] Declination Get
05:12:32.474 Serial                    [017] SendMessage Nr0454 > (:GD#,#) - awaiting lock
05:12:32.474 Serial                    [017] SendMessage Nr0454 - acquired lock
05:12:32.474 Serial                    [017] SendMessage Nr0454 - Sending command, expecting HashTerminated reply for ':GD#'
05:12:32.483 Serial                    [017] SendMessage Nr0454 - Reply: +90*00'00
05:12:32.483 Serial                    [017] SendMessage Nr0454 - Releasing lock
05:12:32.483 Serial                    [017] SendMessage Nr0454 < Released lock
05:12:32.483 Scope                     [017] Declination Get => 90.00  (Raw:+90*00'00)
05:12:33.007 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:33.007 Scope                     [004] Action > (Serial:PassThroughCommand, :GX#,#) called
05:12:33.007 Serial                    [004] SendMessage Nr0455 > (:GX#,#) - awaiting lock
05:12:33.007 Serial                    [004] SendMessage Nr0455 - acquired lock
05:12:33.007 Serial                    [004] SendMessage Nr0455 - Sending command, expecting HashTerminated reply for ':GX#'
05:12:33.035 Serial                    [004] SendMessage Nr0455 - Reply: Tracking,--T---,0,0,5525,165620,+900000,,
05:12:33.035 Serial                    [004] SendMessage Nr0455 - Releasing lock
05:12:33.035 Serial                    [004] SendMessage Nr0455 < Released lock
05:12:33.035 Scope                     [004] Action < result: Tracking,--T---,0,0,5525,165620,+900000,,
05:12:33.035 Scope                     [004] SupportedActions Get => 3 item(s)
05:12:33.035 Scope                     [004] Action > (Serial:PassThroughCommand, :XGL#,#) called
05:12:33.035 Serial                    [004] SendMessage Nr0456 > (:XGL#,#) - awaiting lock
05:12:33.035 Serial                    [004] SendMessage Nr0456 - acquired lock
